,formatted_address,latitude,longitude,coordinates,accuracy,google_place_id,type,postcode,input_string,number_of_results,status
17,"170 Rue de Sherbrooke Bureau 205, Cowansville, QC J2K 3J1, Canada",45.1938281,-72.75989539999999,"45.1938281,-72.75989539999999",ROOFTOP,EkExNzAgUnVlIGRlIFNoZXJicm9va2UgQnVyZWF1IDIwNSwgQ293YW5zdmlsbGUsIFFDIEoySyAzSjEsIENhbmFkYSImGiQKFgoUChIJxS4IE3vnyUwRU3uBDk3DRsYSCkJ1cmVhdSAyMDU,subpremise,J2K 3J1,170 rue de Sherbrooke Bureau 205 Cowansville (Quebec) J2K 3Y9,1,OK
18,"2028 Avenue Bourgogne, Chambly, QC J3L 1Z6, Canada",45.4477133,-73.2727499,"45.4477133,-73.2727499",ROOFTOP,ChIJkUFfh2aoyUwRgwft2L-faOE,street_address,J3L 1Z6,"2028, avenue Bourgogne Chambly (Quebec) J3L 1Z6",1,OK
19,"580 Rue Barkoff Bureau 210, Trois-Rivières, QC G8W 2P6, Canada",46.3775928,-72.5518451,"46.3775928,-72.5518451",ROOFTOP,Ejc1ODAgUnVlIEJhcmtvZmYgQnVyZWF1IDIxMCwgVHJvaXMtUml2acOocmVzLCBRQywgQ2FuYWRhIiYaJAoWChQKEgklzHW-isjHTBGJMfuYb90SjxIKQnVyZWF1IDIxMA,subpremise,G8W 2P6,580 rue Barkoff Bureau 210 Trois-Rivières (Quebec) G8T 9T7,1,OK
20,"195 Boulevard Gréber Bureau 206, Gatineau, QC J8T 3R1, Canada",45.4727711,-75.7007746,"45.4727711,-75.7007746",ROOFTOP,Ej4xOTUgQm91bGV2YXJkIEdyw6liZXIgQnVyZWF1IDIwNiwgR2F0aW5lYXUsIFFDIEo4VCAzUjEsIENhbmFkYSImGiQKFgoUChIJMRCjQkYbzkwRx0H9x3onDOYSCkJ1cmVhdSAyMDY,subpremise,J8T 3R1,"195, boulevard Gréber Bureau 206 Gatineau (Quebec) J8T 3R1",1,OK
21,"8500 Boulevard Henri-Bourassa, Québec, QC G1G 5X1, Canada",46.8651096,-71.2703579,"46.8651096,-71.2703579",ROOFTOP,ChIJC-GjGGKWuEwRDSnu0_KZOv0,"establishment,point_of_interest,shopping_mall",G1G 5X1,"Carrefour Charlesbourg 8500, boulevard Henri-Bourassa Bureau 213 Québec (Quebec) G1G 5X1",1,OK
22,"101-10989 Boulevard Sainte-Anne, Beaupré, QC G0A 1E0, Canada",47.0417598,-70.8977719,"47.0417598,-70.8977719",ROOFTOP,Ej0xMDEtMTA5ODkgQm91bGV2YXJkIFNhaW50ZS1Bbm5lLCBCZWF1cHLDqSwgUUMgRzBBIDFFMCwgQ2FuYWRhIh8aHQoWChQKEgmxXFLROcq4TBEbjH1IQ7so2hIDMTAx,subpremise,G0A 1E0,"10989, boulevard Sainte-Anne Suite 101 Beaupré (Quebec) G0A 1E0",1,OK
23,"1680 Avenue Lapierre 2e étage, Québec, QC G3E 1K9, Canada",46.8704665,-71.33773479999999,"46.8704665,-71.33773479999999",ROOFTOP,EjsxNjgwIEF2ZW51ZSBMYXBpZXJyZSAyZSDDqXRhZ2UsIFF1w6liZWMsIFFDIEczRSAxSzksIENhbmFkYSIlGiMKFgoUChIJqbrFs4-iuEwRbvUrJjlOpbcSCTJlIMOpdGFnZQ,subpremise,G3E 1K9,"2e étage 1680, avenue Lapierre Bureau 201 Québec (Quebec) G3E 0G1",2,OK
24,"110 Boulevard Barrette, Chicoutimi, QC G7H 7W8, Canada",48.3938375,-71.0730197,"48.3938375,-71.0730197",GEOMETRIC_CENTER,ChIJ1RIpxi0hwEwRI5LETtwWYFs,premise,G7H 7W8,"110, boulevard Barrette Chicoutimi (Quebec) G7H 7W8",1,OK
25,"4599 Boulevard Samson Bureau 201, Laval, QC H7W 2H2, Canada",45.5293024,-73.7575409,"45.5293024,-73.7575409",ROOFTOP,Ejs0NTk5IEJvdWxldmFyZCBTYW1zb24gQnVyZWF1IDIwMSwgTGF2YWwsIFFDIEg3VyAySDIsIENhbmFkYSImGiQKFgoUChIJ-TksBxwjyUwR9ja7x4FSrIUSCkJ1cmVhdSAyMDE,subpremise,H7W 2H2,"4599, boulevard Samson Bureau 201 Laval (Quebec) H7W 2H2",1,OK
26,"730 Avenue Taniata Bureau 230, Saint-Jean-Chrysostome, QC G6Z 2C5, Canada",46.7344657,-71.21090389999999,"46.7344657,-71.21090389999999",ROOFTOP,Ekk3MzAgQXZlbnVlIFRhbmlhdGEgQnVyZWF1IDIzMCwgU2FpbnQtSmVhbi1DaHJ5c29zdG9tZSwgUUMgRzZaIDJDNSwgQ2FuYWRhIiYaJAoWChQKEgn36eR4oJO4TBGLJUg8NEbGLhIKQnVyZWF1IDIzMA,subpremise,G6Z 2C5,"730, avenue Taniata Bureau 230 Lévis (Quebec) G6Z 2C5",1,OK
27,"233 Boulevard Saint-Jean-Baptiste Bureau 98, Châteauguay, QC J6K 3C3, Canada",45.3486317,-73.7224737,"45.3486317,-73.7224737",ROOFTOP,Ek0yMzMgQm91bGV2YXJkIFNhaW50LUplYW4tQmFwdGlzdGUgQnVyZWF1IDk4LCBDaMOidGVhdWd1YXksIFFDIEo2SyAzQzMsIENhbmFkYSIlGiMKFgoUChIJZaG59LUUyUwRRmOIFwrJqhYSCUJ1cmVhdSA5OA,subpremise,J6K 3C3,"233, boulevard Saint-Jean-Baptiste Bureau 98 Châteauguay (Quebec) J6K 3C3",1,OK
28,"6 Rue Saint Jean Baptiste E bureau 206, Montmagny, QC G5V 1J7, Canada",46.9790172,-70.56232220000001,"46.9790172,-70.56232220000001",ROOFTOP,ChIJb0B6BM_VuEwRUZqz4SwytKU,subpremise,G5V 1J7,"Édifice Amable-Bélanger 6, rue Saint-Jean-Baptiste Est Bureau 206 Montmagny (Quebec) G5V 1J7",1,OK
29,"5800 Boul Cavendish Bureau 403, Côte Saint-Luc, QC H4W 2T5, Canada",45.4758369,-73.6662946,"45.4758369,-73.6662946",ROOFTOP,EkM1ODAwIEJvdWwgQ2F2ZW5kaXNoIEJ1cmVhdSA0MDMsIEPDtHRlIFNhaW50LUx1YywgUUMgSDRXIDJUNSwgQ2FuYWRhIiYaJAoWChQKEgnfN0QzchfJTBFBiz--kqBcWxIKQnVyZWF1IDQwMw,subpremise,H4W 2T5,"5800, boulevard Cavendish Bureau 403 Côte-Saint-Luc (Quebec) H4W 2T5",1,OK
30,"477 25e Av Bureau 230, Saint-Eustache, QC J7P 5G1, Canada",45.5789444,-73.8775787,"45.5789444,-73.8775787",ROOFTOP,Ejk0NzcgMjVlIEF2IEJ1cmVhdSAyMzAsIFNhaW50LUV1c3RhY2hlLCBRQyBKN1AgNUcxLCBDYW5hZGEiJhokChYKFAoSCfOjBZN9L8lMEZQk_aTj-W_vEgpCdXJlYXUgMjMw,subpremise,J7P 5G1,"477, 25e Avenue Bureau 230 Saint-Eustache (Quebec) J7P 4Y1",1,OK
31,"228 Rue Hériot Bureau 203, Drummondville, QC J2C 1K1, Canada",45.88519669999999,-72.48818159999999,"45.88519669999999,-72.48818159999999",ROOFTOP,Ej0yMjggUnVlIEjDqXJpb3QgQnVyZWF1IDIwMywgRHJ1bW1vbmR2aWxsZSwgUUMgSjJDIDFLMSwgQ2FuYWRhIiYaJAoWChQKEgk54YHzbxHITBESB84ye3Q9mRIKQnVyZWF1IDIwMw,subpremise,J2C 1K1,"228, rue Heriot Bureau 203 Drummondville (Quebec) J2C 1K1",1,OK
32,"439 Rue Albert, La Baie, QC G7B 3L5, Canada",48.3394957,-70.8812794,"48.3394957,-70.8812794",ROOFTOP,ChIJb5csD6YewEwR5v5dq6jBn14,street_address,G7B 3L5,"439, rue Albert Saguenay (Quebec) G7B 3L5",1,OK
33,"421 Avenue Arnaud Bureau 202, Sept-Îles, QC G4R 3B3, Canada",50.20439409999999,-66.3868152,"50.20439409999999,-66.3868152",ROOFTOP,Ejw0MjEgQXZlbnVlIEFybmF1ZCBCdXJlYXUgMjAyLCBTZXB0LcOObGVzLCBRQyBHNFIgM0IzLCBDYW5hZGEiJhokChYKFAoSCWuVxxJH3pFMEYeywGguJfztEgpCdXJlYXUgMjAy,subpremise,G4R 3B3,"421, avenue Arnaud Bureau 202 Sept-Îles (Quebec) G4R 3B3",1,OK
34,"538 Rue Principale, Laval, QC H7X 1C8, Canada",45.5303042,-73.8162411,"45.5303042,-73.8162411",ROOFTOP,ChIJKcQ60aIkyUwRAZjkNGSoVmo,street_address,H7X 1C8,"538, rue Principale Laval (Quebec) H7X 1C8",1,OK
35,"11 Rue de la Cathedrale Bureau 102, Gaspé, QC G4X 2V9, Canada",48.8290903,-64.4870387,"48.8290903,-64.4870387",ROOFTOP,Ej4xMSBSdWUgZGUgbGEgQ2F0aGVkcmFsZSBCdXJlYXUgMTAyLCBHYXNww6ksIFFDIEc0WCAyVjksIENhbmFkYSImGiQKFgoUChIJzyOMhiK_m0wRazCOimyNtlcSCkJ1cmVhdSAxMDI,subpremise,G4X 2V9,"11, rue de la Cathédrale Bureau 102 Gaspé (Quebec) G4X 2V9",1,OK
36,"490 Route 105 Bureau 250, Chelsea, QC J9B 1L2, Canada",45.5055393,-75.7838447,"45.5055393,-75.7838447",ROOFTOP,EjU0OTAgUm91dGUgMTA1IEJ1cmVhdSAyNTAsIENoZWxzZWEsIFFDIEo5QiAxTDIsIENhbmFkYSImGiQKFgoUChIJ7xAaYHMdzkwRVqmT0yyca0kSCkJ1cmVhdSAyNTA,subpremise,J9B 1L2,"490, Route 105 Bureau 250 Chelsea (Quebec) J9B 1L2",1,OK
37,"1453 Rue Beaubien E Bureau 201, Montréal, QC H2G 3C6, Canada",45.5417251,-73.5983566,"45.5417251,-73.5983566",ROOFTOP,Ej0xNDUzIFJ1ZSBCZWF1YmllbiBFIEJ1cmVhdSAyMDEsIE1vbnRyw6lhbCwgUUMgSDJHIDNDNiwgQ2FuYWRhIiYaJAoWChQKEgkdckPiQhnJTBEZuMia8IXIJBIKQnVyZWF1IDIwMQ,subpremise,H2G 3C6,"1453, rue Beaubien Est Bureau 201 Montréal (Quebec) H2G 3C6",1,OK
38,"650 Rue Principale, Granby, QC J2G 8L4, Canada",45.40829919999999,-72.7436537,"45.40829919999999,-72.7436537",ROOFTOP,ChIJkSYCsF_OyUwRkorVbXxlllw,premise,J2G 8L4,"650, rue Principale Granby (Quebec) J2G 8L4",1,OK
39,"204 Boulevard Curé-Labelle Bureau 210, Sainte-Thérèse, QC J7E 1V6, Canada",45.6437349,-73.8340187,"45.6437349,-73.8340187",ROOFTOP,EkwyMDQgQm91bGV2YXJkIEN1csOpLUxhYmVsbGUgQnVyZWF1IDIxMCwgU2FpbnRlLVRow6lyw6hzZSwgUUMgSjdFIDFWNiwgQ2FuYWRhIiYaJAoWChQKEglr7n382ifJTBFBZyQgWDf-0xIKQnVyZWF1IDIxMA,subpremise,J7E 1V6,"204, boulevard du Curé-Labelle Bureau 210 Sainte-Thérèse (Quebec) J7E 2X7",1,OK
40,"2030 Boulevard Pie-IX bureau 300, Montréal, QC H1V 2C8, Canada",45.550358,-73.542698,"45.550358,-73.542698",ROOFTOP,ChIJVVVV4IkbyUwRXt2RgtoXXGw,subpremise,H1V 2C8,"2030, boulevard Pie-IX Bureau 300 Montréal (Quebec) H1V 2C8",1,OK
41,"259 Boulevard Saint-Joseph Bureau 207, Gatineau, QC J8Y 6T1, Canada",45.4370828,-75.73338,"45.4370828,-75.73338",ROOFTOP,ChIJz5ceVpsEzkwRZwT1AIy1USg,subpremise,J8Y 6T1,"259, boulevard Saint-Joseph Bureau 207 Gatineau (Quebec) J8Y 6T1",1,OK
42,"263 Rue Saint-Joseph, Sainte-Martine, QC J0S 1V0, Canada",45.252911,-73.7973738,"45.252911,-73.7973738",ROOFTOP,ChIJ2xaU2g5pyUwRVYihDkxD0No,street_address,J0S 1V0,"263, boul. Saint-Joseph Sainte-Martine (Quebec) J0S 1V0",1,OK
43,"327 2e Avenue, Saint-Jean-sur-Richelieu, QC J2X 2E4, Canada",45.304128,-73.234758,"45.304128,-73.234758",ROOFTOP,ChIJtd-n1fuiyUwRrW_9d8AgebA,street_address,J2X 2E4,"327, 2e Avenue Saint-Jean-sur-Richelieu (Quebec) J2X 2B5",1,OK
44,"620 Boul Saint-Jean, Pointe-Claire, QC H9R 3K2, Canada",45.4602373,-73.8232325,"45.4602373,-73.8232325",ROOFTOP,ChIJo6isVmk8yUwRoZFIUpqeoNQ,"bank,establishment,finance,point_of_interest",H9R 3K2,"Place Scotia 620, boulevard Saint-Jean Bureau 206 Pointe-Claire (Quebec) H9R 3K2",1,OK
45,"1750 Avenue de Vitré Bureau 303, Québec, QC G1J 1Z6, Canada",46.8370409,-71.22360010000001,"46.8370409,-71.22360010000001",ROOFTOP,EjUxNzUwIEF2ZW51ZSBkZSBWaXRyw6kgQnVyZWF1IDMwMywgUXXDqWJlYywgUUMsIENhbmFkYSImGiQKFgoUChIJAYUJUh6WuEwRgxX2nE5Su50SCkJ1cmVhdSAzMDM,subpremise,G1J 1Z6,"1750, avenue De Vitré Bureau 303 Québec (Quebec) G1J 1Z6",1,OK
46,"969 Rte de l'Église Bureau 310, Québec, QC G1V 3V4, Canada",46.7741045,-71.29825,"46.7741045,-71.29825",ROOFTOP,Ejw5NjkgUnRlIGRlIGwnw4lnbGlzZSBCdXJlYXUgMzEwLCBRdcOpYmVjLCBRQyBHMVYgM1Y0LCBDYW5hZGEiJhokChYKFAoSCUWVmJzVlrhMEW1xpruxrfhrEgpCdXJlYXUgMzEw,subpremise,G1V 3V4,"969, route de l'Église Bureau 310 Québec (Quebec) G1V 3V4",1,OK
47,"5450 Rue Jarry E Bureau 100, Saint-Léonard, QC H1P 1T9, Canada",45.5847617,-73.5904071,"45.5847617,-73.5904071",ROOFTOP,Ej81NDUwIFJ1ZSBKYXJyeSBFIEJ1cmVhdSAxMDAsIFNhaW50LUzDqW9uYXJkLCBRQyBIMVAgMVQ5LCBDYW5hZGEiJhokChYKFAoSCUsmwdDtHslMEbznlKyuIlbAEgpCdXJlYXUgMTAw,subpremise,H1P 1T9,"5450, rue Jarry Est Bureau 100 Saint-Léonard (Quebec) H1P 1T9",1,OK
48,"641 Rue Saint-Pierre, Drummondville, QC J2C 3W6, Canada",45.88153,-72.505353,"45.88153,-72.505353",ROOFTOP,ChIJzclCgt8TyEwRlVz6ZeDK4oI,street_address,J2C 3W6,"641, rue Saint-Pierre Drummondville (Quebec) J2C 3W6",1,OK
49,"970 Rue Saint-Louis, Joliette, QC J6E 3A4, Canada",46.0211496,-73.45089779999999,"46.0211496,-73.45089779999999",ROOFTOP,ChIJaU81-si9yEwRXDJFbQ8Ao84,street_address,J6E 3A4,"970, rue Saint-Louis Joliette (Quebec) J6E 3A4",1,OK
50,"2240 Rue Montpetit, Jonquière, QC G7X 6A3, Canada",48.4121669,-71.25270189999999,"48.4121669,-71.25270189999999",ROOFTOP,ChIJ--dU1iEpwEwR_uy0cW21DLc,street_address,G7X 6A3,"2240, rue Montpetit RC Jonquière (Quebec) G7X 6A3",1,OK
51,"831 Boulevard de l'Ange Gardien N Bureau 208, L'Assomption, QC J5W 1P5, Canada",45.839002,-73.414469,"45.839002,-73.414469",ROOFTOP,ChIJDball1bpyEwR67oLhtmR91M,"establishment,local_government_office,point_of_interest",J5W 1P5,"831, boulevard de l'Ange-Gardien Nord Bureau 208 L'Assomption (Quebec) J5W 1P5",1,OK
52,"5121 Boulevard Chauveau O Bureau 201, Québec, QC G2E 5A6, Canada",46.8196053,-71.3669345,"46.8196053,-71.3669345",ROOFTOP,EkE1MTIxIEJvdWxldmFyZCBDaGF1dmVhdSBPIEJ1cmVhdSAyMDEsIFF1w6liZWMsIFFDIEcyRSA1QTYsIENhbmFkYSImGiQKFgoUChIJ9WP5RbKZuEwRwWmxkvHhqo8SCkJ1cmVhdSAyMDE,subpremise,G2E 5A6,"5121, boulevard Chauveau Ouest Bureau 201 Québec (Quebec) G2E 5A6",1,OK
53,"6300 Avenue Auteuil bureau 425, Brossard, QC J4Z 3P2, Canada",45.46758029999999,-73.46425719999999,"45.46758029999999,-73.46425719999999",ROOFTOP,Ejw2MzAwIEF2ZW51ZSBBdXRldWlsIGJ1cmVhdSA0MjUsIEJyb3NzYXJkLCBRQyBKNFogM1AyLCBDYW5hZGEiJhokChYKFAoSCV1RMhWCBclMEdunyVQm-RwgEgpidXJlYXUgNDI1,subpremise,J4Z 3P2,"6300, avenue Auteuil bureau 425 Brossard (Quebec) J4Z 3P2",1,OK
54,"26 Boulevard Taschereau Bureau 306, La Prairie, QC J5R 5G2, Canada",45.42610920000001,-73.48311919999999,"45.42610920000001,-73.48311919999999",ROOFTOP,EjoyNiBCb3VsZXZhcmQgVGFzY2hlcmVhdSBCdXJlYXUgMzA2LCBMYSBQcmFpcmllLCBRQywgQ2FuYWRhIiYaJAoWChQKEgnhp7AEAg_JTBEwFkxsKF8hohIKQnVyZWF1IDMwNg,subpremise,J5R 5G2,"26, boul. Taschereau Bureau 306 La Prairie (Quebec) J5R 0R9",1,OK
55,"9094 Boulevard Maurice-Duplessis, Montréal, QC H1E 7C2, Canada",45.6438236,-73.5731246,"45.6438236,-73.5731246",ROOFTOP,ChIJKVqFCc3hyEwRAupBfRZH6LA,street_address,H1E 7C2,"9094, boulevard Maurice-Duplessis Montréal (Quebec) H1E 7C2",1,OK
56,"499 Rue Charbonneau Bureau 202, Mont-Tremblant, QC J8E 3H4, Canada",46.1202899,-74.5943604,"46.1202899,-74.5943604",ROOFTOP,EkI0OTkgUnVlIENoYXJib25uZWF1IEJ1cmVhdSAyMDIsIE1vbnQtVHJlbWJsYW50LCBRQyBKOEUgM0g0LCBDYW5hZGEiJhokChYKFAoSCU-epecCdc9MEYOPxx4hXVEQEgpCdXJlYXUgMjAy,subpremise,J8E 3H4,"499, rue Charbonneau Bureau 202 Mont-Tremblant (Quebec) J8E 3H4",1,OK
57,"510 Rue Sacré-Coeur O, Alma, QC G8B 1M3, Canada",48.5498871,-71.6498149,"48.5498871,-71.6498149",ROOFTOP,ChIJz_AAzC926kwRfmSw7llTaqY,street_address,G8B 1M3,"A-510, rue Sacré-Coeur Ouest Alma (Quebec) G8B 1L9",1,OK
58,"228 Rue de Woodstock, Saint-Lambert, QC J4P 3R5, Canada",45.4999647,-73.50952579999999,"45.4999647,-73.50952579999999",ROOFTOP,ChIJR-rDBdEayUwRzpzNAiozPmc,street_address,J4P 3R5,"228, rue de Woodstock Saint-Lambert (Quebec) J4P 3R5",1,OK
59,"529 Rue Jarry E, Montréal, QC H2P 1V4, Canada",45.5435667,-73.6288418,"45.5435667,-73.6288418",ROOFTOP,ChIJz7rwVB8ZyUwR7Bs2rRZJ-wo,"doctor,establishment,health,point_of_interest",H2P 1V4,"529, rue Jarry Est Bureau 401 Montréal (Quebec) H2P 1V4",2,OK
60,"400 Boulevard Saint-Martin O Bureau 309, Laval, QC H7M 3Y8, Canada",45.5769254,-73.7109564,"45.5769254,-73.7109564",ROOFTOP,EkI0MDAgQm91bGV2YXJkIFNhaW50LU1hcnRpbiBPIEJ1cmVhdSAzMDksIExhdmFsLCBRQyBIN00gM1k4LCBDYW5hZGEiJhokChYKFAoSCTkN28WHIclMEStUG-QicPxzEgpCdXJlYXUgMzA5,subpremise,H7M 3Y8,"400, boulevard Saint-Martin Ouest Bureau 309 Laval (Quebec) H7M 3Y8",1,OK
61,"695 Avenue de la Station, Shawinigan, QC G9N 1B3, Canada",46.5417806,-72.7522946,"46.5417806,-72.7522946",ROOFTOP,ChIJX7kqbxxMxkwRjEYICzxHzB4,premise,G9N 1B3,"695, avenue de la Station Rez-de-chaussée Shawinigan (Quebec) G9N 1V9",1,OK
62,"193 Boulevard Ste Anne, Sainte-Anne-des-Plaines, QC J0N 1H0, Canada",45.7620583,-73.81293099999999,"45.7620583,-73.81293099999999",ROOFTOP,ChIJ-0apAMPQyEwRCPVf3aLQIwM,premise,J0N 1H0,"193, boulevard Sainte-Anne Sainte-Anne-des-Plaines (Quebec) J0N 1H0",1,OK
63,"257 Rue Notre-Dame Ouest, Thetford Mines, QC G6G 1J7, Canada",46.0875958,-71.3039017,"46.0875958,-71.3039017",ROOFTOP,ChIJyb3eE60xuEwRlA9CbrYXtk4,premise,G6G 1J7,"257, rue Notre-Dame Ouest Thetford Mines (Quebec) G6G 1J7",1,OK
64,"810 Route Jean-Gauvin Bureau 202, Québec, QC G2G 1P8, Canada",46.7637288,-71.3701593,"46.7637288,-71.3701593",ROOFTOP,Ej04MTAgUm91dGUgSmVhbi1HYXV2aW4gQnVyZWF1IDIwMiwgUXXDqWJlYywgUUMgRzJHIDFQOCwgQ2FuYWRhIiYaJAoWChQKEgnhH5yVDZq4TBGb99G2s0BWXBIKQnVyZWF1IDIwMg,subpremise,G2G 1P8,"810, route Jean-Gauvin Bureau 202 Québec (Quebec) G1X 0B6",1,OK
65,"5955 Rue Saint-Laurent Bureau 210, Lévis, QC G6V 3P5, Canada",46.8096318,-71.186869,"46.8096318,-71.186869",ROOFTOP,ChIJwc3Mc7-VuEwROaIkQOn_Ii0,subpremise,G6V 3P5,"5955, rue Saint-Laurent Bureau 210 Lévis (Quebec) G6V 3P5",1,OK
66,"7655 Blvd. Newman Bureau 311, LaSalle, QC H8N 1X7, Canada",45.4391621,-73.62337339999999,"45.4391621,-73.62337339999999",ROOFTOP,Ejk3NjU1IEJsdmQuIE5ld21hbiBCdXJlYXUgMzExLCBMYVNhbGxlLCBRQyBIOE4gMVg3LCBDYW5hZGEiJhokChYKFAoSCaNpAH8kEclMEVfxnwohIMdvEgpCdXJlYXUgMzEx,subpremise,H8N 1X7,"7655, boulevard Newman Bureau 311 LaSalle (Quebec) H8N 1X7",1,OK
67,"1045 Rue des Parlementaires, Québec, QC G1A 1A3, Canada",46.808706,-71.2141788,"46.808706,-71.2141788",ROOFTOP,ChIJb7O4NtiVuEwROoa3BZWSsLA,"establishment,point_of_interest,tourist_attraction",G1A 1A3,"Hôtel du Parlement 1045, rue des Parlementaires 3e étage, Bureau 3.86 Québec (Quebec) G1A 1A4",1,OK
68,"655 32e Avenue Bureau 202, Lachine, QC H8T 3G6, Canada",45.4408552,-73.6928324,"45.4408552,-73.6928324",ROOFTOP,EjY2NTUgMzJlIEF2ZW51ZSBCdXJlYXUgMjAyLCBMYWNoaW5lLCBRQyBIOFQgM0c2LCBDYW5hZGEiJhokChYKFAoSCalsFcj1FslMERcoxL33Ej4PEgpCdXJlYXUgMjAy,subpremise,H8T 3G6,"655, 32e Avenue Bureau 202 Lachine (Quebec) H8T 3G6",1,OK
69,"429 Boulevard Saint Laurent E, Louiseville, QC J5V, Canada",46.2568255,-72.92988919999999,"46.2568255,-72.92988919999999",RANGE_INTERPOLATED,EjY0MjkgQm91bGV2YXJkIFNhaW50IExhdXJlbnQgRSwgTG91aXNldmlsbGUsIFFDLCBDYW5hZGEiGxIZChQKEgkrFezgHizGTBHdgehXyaOwnhCtAw,street_address,J5V,"429, boul. St-Laurent Est Louiseville (Quebec) J5V 1H5",1,OK
70,"3101 Chemin Ste Marie Bureau 108, Mascouche, QC J7K 1P2, Canada",45.743029,-73.597629,"45.743029,-73.597629",ROOFTOP,Ej8zMTAxIENoZW1pbiBTdGUgTWFyaWUgQnVyZWF1IDEwOCwgTWFzY291Y2hlLCBRQyBKN0sgMVAyLCBDYW5hZGEiJhokChYKFAoSCQXhrcCi3chMEZzKmcAcAG2bEgpCdXJlYXUgMTA4,subpremise,J7K 1P2,"3101, chemin Sainte-Marie Bureau 108 Mascouche (Quebec) J7K 1P2",1,OK
71,"121 Avenue Fraser, Matane, QC G4W 3G8, Canada",48.8505839,-67.5388426,"48.8505839,-67.5388426",RANGE_INTERPOLATED,Ei0xMjEgQXZlbnVlIEZyYXNlciwgTWF0YW5lLCBRQyBHNFcgM0c4LCBDYW5hZGEiGhIYChQKEgntIMy2wsCWTBHU11x6gtW0TRB5,street_address,G4W 3G8,"121, avenue Fraser Matane (Quebec) G4W 3G8",1,OK
72,"1421 Rue Fleury E, Montréal, QC H2C 1R9, Canada",45.5614351,-73.6573811,"45.5614351,-73.6573811",ROOFTOP,ChIJB09GuLYYyUwRzOfKzrPAS3Y,street_address,H2C 1R9,"1421, rue Fleury Est Montréal (Quebec) H2C 1R9",1,OK
73,"1012 Avenue du Mont-Royal E Bureau 102, Montréal, QC H2J 1X6, Canada",45.5274405,-73.579291,"45.5274405,-73.579291",ROOFTOP,EkUxMDEyIEF2ZW51ZSBkdSBNb250LVJveWFsIEUgQnVyZWF1IDEwMiwgTW9udHLDqWFsLCBRQyBIMkogMVg2LCBDYW5hZGEiJhokChYKFAoSCdtw2JfaG8lMEQVnzVqoc1O1EgpCdXJlYXUgMTAy,subpremise,H2J 1X6,"1012, avenue du Mont-Royal Est Bureau 102 Montréal (Quebec) H2J 1X6",1,OK
74,"3131 Boulevard de la Concorde E bureau 303, Laval, QC H7E 4W4, Canada",45.593546,-73.666968,"45.593546,-73.666968",ROOFTOP,ChIJkwXe-tshyUwRO6JhK9rPiSo,subpremise,H7E 4W4,"3131, boulevard de la Concorde Est Bureau 303 Laval (Quebec) H7E 4W4",1,OK
75,"95 Chemin Principal local 101, Saint-Joseph-du-Lac, QC J0N 1M0, Canada",45.51461159999999,-73.9792087,"45.51461159999999,-73.9792087",ROOFTOP,EkY5NSBDaGVtaW4gUHJpbmNpcGFsIGxvY2FsIDEwMSwgU2FpbnQtSm9zZXBoLWR1LUxhYywgUUMgSjBOIDFNMCwgQ2FuYWRhIiUaIwoWChQKEgmdGggqtDHJTBFBQbiX5iAyNhIJbG9jYWwgMTAx,subpremise,J0N 1M0,"95, chemin Principal, local 101 Saint-Joseph-du-Lac (Quebec) J0N 1M0",1,OK
76,"5151 Rue de la Savane Bureau 201, Montréal, QC H4P 1V1, Canada",45.499944,-73.657541,"45.499944,-73.657541",ROOFTOP,Ej81MTUxIFJ1ZSBkZSBsYSBTYXZhbmUgQnVyZWF1IDIwMSwgTW9udHLDqWFsLCBRQyBINFAgMVYxLCBDYW5hZGEiJhokChYKFAoSCdOxAoLNGclMETX5dZzYksRpEgpCdXJlYXUgMjAx,subpremise,H4P 1V1,"5151, rue de la Savane Bureau 201 Montréal (Quebec) H4P 1V1",1,OK
77,"1570 Rue Ampère Bureau 500, Boucherville, QC J4B 5Z5, Canada",45.5721031,-73.414171,"45.5721031,-73.414171",ROOFTOP,Ej0xNTcwIFJ1ZSBBbXDDqHJlIEJ1cmVhdSA1MDAsIEJvdWNoZXJ2aWxsZSwgUUMgSjRCIDVaNSwgQ2FuYWRhIiYaJAoWChQKEgkrVY0F_QLJTBHrBGQYfDiyKhIKQnVyZWF1IDUwMA,subpremise,J4B 5Z5,"1570, rue Ampère Bureau 500 Boucherville (Quebec) J4B 7L4",1,OK
78,"2400 Boulevard Louis-XIV Bureau 203, Québec, QC G1C 5Y8, Canada",46.8939763,-71.2089709,"46.8939763,-71.2089709",ROOFTOP,EkAyNDAwIEJvdWxldmFyZCBMb3Vpcy1YSVYgQnVyZWF1IDIwMywgUXXDqWJlYywgUUMgRzFDIDVZOCwgQ2FuYWRhIiYaJAoWChQKEglP_jE1XLy4TBEWUJYqmVi6UhIKQnVyZWF1IDIwMw,subpremise,G1C 5Y8,"2400, boulevard Louis-XIV Bureau 203 Québec (Quebec) G1C 5Y8",1,OK
